make,price,body_type,type,doors,warranty,mileage,gearbox,fuel_type,paint,seller,seats,power,engine_size,co_emissions,drivetrain,fuel_consumption,comfort_convenience,last_service,full_service_history,non_smoker_vehicle,upholstery,previous_owner,taxi_or_rental_car,age
Ford,29250,Sedan,Used,5,1,22256.0,Manual,diesel,Basic,Dealer,5,135,2000,122,Front,4.8,Medium,0,0,0,Leather,0,0,1.0
Ford,16220,Sedan,Used,2,1,24681.0,Manual,benzine,Basic,Dealer,5,74,998,218,Front,4.9,Medium,0,0,1,Cloth,1,0,3.0
Ford,37560,Sedan,Used,5,0,200.0,Manual,benzine,Metallic,Dealer,5,232,2261,34,Front,7.9,High,1,1,1,Leather,1,0,1.0
Ford,28950,Sedan,Used,4,2,30316.0,Automatic,diesel,Metallic,Dealer,5,110,1997,34,Front,4.6,Medium,0,0,1,Cloth,0,0,1.0
Ford,17750,Sedan,Used,5,1,86442.0,Manual,benzine,Basic,Dealer,5,70,999,116,Front,5.6,Medium,0,0,0,Other,0,0,3.0
Ford,9480,Sedan,Used,5,0,115506.0,Manual,benzine,Metallic,Dealer,5,74,998,155,Front,5.0,Medium,0,0,1,Cloth,1,0,10.0
Ford,27890,Sedan,Used,5,0,9900.0,Automatic,benzine,Metallic,Dealer,5,110,1498,146,Front,6.3,High,0,1,1,Cloth,1,0,4.0
Ford,17980,Sedan,Used,3,0,56000.0,Manual,benzine,Basic,Dealer,5,77,1596,138,Front,6.1,Medium,0,0,0,Leather,1,0,5.0
Ford,28990,Sedan,Used,5,0,9500.0,Manual,diesel,Metallic,Dealer,5,169,1998,120,Front,4.8,High,0,1,1,Leather,1,0,3.0
Ford,15650,Sedan,Used,5,1,51021.0,Manual,benzine,Basic,Dealer,5,74,998,93,Front,5.5,Low,0,0,0,Other,0,0,3.0
Ford,12690,Sedan,Used,5,1,38650.0,Manual,benzine,Basic,Dealer,5,77,1596,93,Front,5.0,Low,0,0,0,Cloth,0,0,5.0
Ford,20935,Sedan,Used,5,1,32530.0,Manual,benzine,Basic,Dealer,5,81,1500,93,Front,5.0,Low,0,0,0,Cloth,0,0,4.0
Ford,10999,Sedan,Used,4,0,86000.0,Manual,benzine,Basic,Dealer,5,74,998,218,Front,4.5,Medium,0,0,0,Cloth,0,0,6.0
Ford,15660,Sedan,Used,3,1,71000.0,Automatic,benzine,Basic,Dealer,5,74,998,159,Front,5.5,High,0,0,1,Cloth,1,0,4.0
Ford,15660,Sedan,Used,3,1,71000.0,Automatic,benzine,Basic,Dealer,5,74,998,159,Front,5.5,High,0,0,1,Cloth,1,0,4.0
Ford,17489,Sedan,Used,5,2,22000.0,Manual,benzine,Metallic,Dealer,5,70,999,159,Front,4.2,Medium,0,1,1,Cloth,1,0,2.0
Ford,24700,Sedan,Used,4,1,37766.0,Automatic,benzine,Basic,Dealer,5,110,1997,159,Front,4.8,Low,0,0,0,Cloth,0,0,2.0
Ford,33980,Sedan,Employee's car,5,1,33500.0,Automatic,diesel,Metallic,Dealer,5,110,1995,102,Front,4.7,High,0,1,1,Cloth,1,0,1.0
Ford,20790,Sedan,Pre-registered,5,3,0.0,Manual,benzine,Basic,Dealer,5,70,999,102,Front,5.6,High,0,0,0,Cloth,0,0,1.0
Ford,19870,Sedan,Used,4,1,14842.0,Manual,others,Metallic,Dealer,5,70,999,174,Front,5.6,Medium,0,1,0,Cloth,1,0,0.0
Ford,25988,Sedan,Demonstration,5,0,4067.0,Manual,diesel,Metallic,Dealer,5,96,1499,138,Front,4.5,High,0,1,1,Leather,1,0,2.0
Ford,19900,Sedan,Used,5,1,99697.0,Manual,benzine,Metallic,Dealer,5,110,1498,92,Front,5.8,High,0,1,1,Other,0,0,5.0
Ford,17490,Sedan,Used,4,0,49800.0,Manual,benzine,Metallic,Dealer,5,110,1498,128,Front,5.6,Medium,0,1,1,Cloth,1,0,7.0
Ford,22500,Sedan,Used,5,1,16570.0,Manual,benzine,Metallic,Dealer,5,70,999,87,Front,5.6,Medium,0,0,1,Other,0,0,2.0
Ford,18950,Sedan,Used,5,1,35800.0,Automatic,benzine,Metallic,Dealer,5,74,998,87,Front,5.5,Medium,0,1,1,Cloth,1,0,2.0
Ford,20990,Sedan,Used,5,1,31254.0,Automatic,benzine,Metallic,Dealer,5,70,999,30,Front,5.6,Medium,0,0,1,Other,0,0,3.0
Ford,19220,Sedan,Used,5,1,16500.0,Manual,benzine,Basic,Dealer,5,74,998,159,Front,4.9,Medium,0,1,1,Cloth,1,0,2.0
Ford,19250,Sedan,Used,5,0,36900.0,Manual,benzine,Basic,Dealer,5,74,998,34,Front,5.1,Medium,0,1,1,Cloth,1,0,3.0
Ford,6980,Sedan,Used,5,1,116892.0,Manual,benzine,Basic,Dealer,5,51,1242,124,Front,5.2,Low,0,1,1,Cloth,1,0,6.0
Ford,18990,Sedan,Demonstration,5,1,9981.0,Manual,benzine,Metallic,Dealer,5,70,999,185,Front,4.0,Medium,0,1,1,Cloth,1,0,1.0
Ford,20470,Sedan,Used,5,0,38715.0,Automatic,benzine,Metallic,Dealer,5,110,1498,140,Front,6.1,High,0,1,1,Other,1,0,4.0
Ford,21900,Sedan,Used,5,2,27532.0,Manual,diesel,Basic,Dealer,5,81,1500,140,Front,3.6,High,0,0,0,Cloth,0,0,2.0
Ford,21380,Sedan,Used,5,1,84632.0,Automatic,diesel,Basic,Dealer,5,135,2000,140,Front,3.6,High,0,0,0,Cloth,0,0,3.0
Ford,23980,Sedan,Used,5,0,3800.0,Manual,benzine,Metallic,Dealer,5,74,998,34,Front,5.0,Medium,0,0,0,Cloth,1,0,0.0
Ford,20990,Sedan,Demonstration,5,3,1500.0,Manual,benzine,Metallic,Dealer,5,70,999,129,Front,4.0,Medium,0,1,1,Cloth,0,0,0.0
Ford,24990,Sedan,Pre-registered,5,0,5600.0,Manual,benzine,Metallic,Dealer,5,70,999,216,Front,4.2,Medium,0,1,0,Cloth,1,0,1.0
Ford,17750,Sedan,Used,5,1,57552.0,Automatic,benzine,Metallic,Dealer,5,96,1499,216,Front,6.1,Medium,0,1,1,Cloth,1,0,4.0
Ford,33790,Sedan,Used,5,1,8200.0,Automatic,benzine,Basic,Dealer,5,232,2261,103,Front,8.2,High,0,1,1,Leather,1,0,2.0
Ford,20850,Sedan,Demonstration,5,0,6014.0,Manual,benzine,Basic,Dealer,5,74,998,129,Front,5.0,High,0,1,1,Leather,1,0,2.0
Ford,23990,Sedan,Used,5,1,10299.0,Automatic,diesel,Metallic,Dealer,5,96,1499,96,Front,5.0,Medium,0,0,1,Other,0,0,1.0
Ford,19990,Sedan,Used,5,0,24868.0,Manual,benzine,Metallic,Dealer,5,74,998,96,Front,4.2,High,0,1,0,Cloth,1,0,2.0
Ford,4890,Sedan,Used,3,1,129970.0,Manual,benzine,Metallic,Dealer,5,51,1242,129,Front,5.2,Medium,0,1,1,Cloth,1,0,13.0
Ford,24390,Sedan,Demonstration,5,3,4000.0,Manual,benzine,Metallic,Dealer,5,70,999,126,Front,6.1,High,0,1,1,Cloth,0,0,0.0
Ford,26988,Sedan,Pre-registered,5,0,10.0,Manual,benzine,Metallic,Dealer,5,74,998,120,Front,6.4,Medium,0,1,1,Cloth,1,0,0.0
Ford,20489,Sedan,Used,5,1,36720.0,Manual,benzine,Metallic,Dealer,5,110,1498,135,Front,5.3,High,0,1,1,Cloth,1,0,3.0
Ford,19975,Sedan,Used,5,0,27500.0,Manual,benzine,Metallic,Dealer,5,74,998,218,Front,4.7,Medium,0,0,0,Cloth,1,0,2.0
Ford,36950,Sedan,Pre-registered,5,1,20.0,Manual,benzine,Metallic,Dealer,5,232,2261,35,Front,8.0,High,0,1,1,Leather,1,0,0.0
Ford,24390,Sedan,Demonstration,5,3,1500.0,Manual,benzine,Metallic,Dealer,5,70,999,115,Front,5.2,High,0,1,1,Cloth,0,0,0.0
Ford,17940,Sedan,Used,5,2,23195.0,Manual,benzine,Metallic,Dealer,5,74,998,115,Front,4.7,High,0,1,1,Cloth,1,0,3.0
Ford,27990,Sedan,Used,5,1,8500.0,Automatic,benzine,Basic,Dealer,5,110,1496,34,Front,5.9,High,0,1,1,Leather,1,0,1.0
Ford,20050,Sedan,Demonstration,5,3,5000.0,Manual,benzine,Metallic,Dealer,5,70,999,205,Front,4.0,High,0,1,1,Cloth,0,0,1.0
Ford,10250,Sedan,Used,5,3,64586.0,Manual,benzine,Metallic,Dealer,5,77,1596,140,Front,6.0,Medium,0,0,1,Cloth,1,0,11.0
Ford,18990,Sedan,Used,5,3,9350.0,Manual,benzine,Metallic,Dealer,5,110,1498,139,Front,5.8,High,0,1,0,Cloth,1,0,6.0
Ford,17440,Sedan,Used,5,1,19824.0,Manual,diesel,Basic,Dealer,5,110,1498,132,Front,3.5,Medium,0,1,1,Cloth,1,0,3.0
Ford,18900,Sedan,Used,5,1,65837.0,Manual,benzine,Basic,Dealer,5,70,999,132,Front,5.4,Low,0,0,0,Cloth,0,0,3.0
Ford,9890,Sedan,Used,3,1,64410.0,Manual,benzine,Basic,Dealer,5,57,1084,148,Front,5.0,Low,0,0,1,Cloth,1,0,4.0
Ford,20980,Sedan,Used,5,1,33950.0,Manual,diesel,Basic,Dealer,5,110,1498,111,Front,3.5,High,0,1,1,Cloth,1,0,2.0
Ford,14910,Sedan,Used,5,1,35000.0,Manual,benzine,Metallic,Dealer,5,74,998,128,Front,4.7,Medium,0,1,1,Cloth,1,0,4.0
Ford,15590,Sedan,Used,5,1,81971.0,Manual,diesel,Basic,Dealer,5,81,1500,128,Front,4.0,Low,0,0,0,Cloth,0,0,4.0
Ford,23690,Sedan,Used,5,1,21533.0,Manual,diesel,Metallic,Dealer,5,110,1498,120,Front,3.6,High,0,1,1,Cloth,1,0,1.0
Ford,22888,Sedan,Used,5,1,10402.0,Automatic,benzine,Metallic,Dealer,5,74,998,107,Front,4.4,High,0,1,1,Cloth,1,0,2.0
Ford,18990,Sedan,Used,5,0,33791.0,Manual,benzine,Basic,Dealer,5,74,998,107,Front,4.2,Medium,0,0,0,Cloth,1,0,2.0
Ford,29920,Sedan,Used,5,2,25550.0,Manual,diesel,Metallic,Dealer,5,110,1997,123,Front,4.8,High,0,1,1,Leather,1,0,2.0
Ford,23690,Sedan,Used,4,1,46249.0,Automatic,others,Basic,Dealer,5,138,1999,123,Front,4.8,Low,0,0,0,Cloth,0,0,2.0
Ford,24790,Sedan,Demonstration,5,0,3000.0,Manual,benzine,Metallic,Dealer,5,74,998,123,Front,5.5,Medium,0,1,1,Cloth,1,0,0.0
Ford,8990,Sedan,Used,5,1,98744.0,Manual,diesel,Basic,Dealer,5,96,1499,129,Front,4.0,Low,0,1,1,Cloth,0,0,7.0
Ford,19970,Sedan,Used,4,0,13127.0,Manual,benzine,Metallic,Dealer,5,74,998,129,Front,4.3,Low,0,0,0,Cloth,1,0,4.0
Ford,2500,Sedan,Used,4,0,119890.0,Manual,benzine,Metallic,Dealer,5,100,1796,143,Front,4.3,Low,0,1,1,Cloth,1,0,23.0
Ford,15950,Sedan,Used,5,1,123380.0,Manual,diesel,Basic,Dealer,5,110,1997,143,Front,4.4,Low,0,0,0,Cloth,0,0,7.0
Ford,23990,Sedan,Used,5,0,23636.0,Automatic,benzine,Basic,Dealer,5,110,1496,149,Front,5.9,Medium,0,0,0,Cloth,1,0,3.0
Ford,22950,Sedan,Used,5,1,10935.0,Manual,diesel,Metallic,Dealer,5,110,1498,113,Front,3.6,High,0,1,1,Cloth,1,0,1.0
Ford,18890,Sedan,Demonstration,5,0,3920.0,Manual,benzine,Metallic,Dealer,5,70,999,185,Front,5.0,Medium,0,0,0,Cloth,1,0,0.0
Ford,14879,Sedan,Used,5,1,30745.0,Manual,benzine,Basic,Dealer,5,74,998,165,Front,4.6,High,0,1,1,Cloth,1,0,4.0
Ford,18990,Sedan,Used,5,0,45105.0,Manual,benzine,Metallic,Dealer,5,74,998,185,Front,4.2,Medium,0,0,0,Cloth,1,0,2.0
Ford,21990,Sedan,Demonstration,5,1,1110.0,Manual,benzine,Metallic,Dealer,5,70,999,163,Front,5.0,Medium,0,1,1,Cloth,1,0,0.0
Ford,23988,Sedan,Used,5,0,2678.0,Automatic,diesel,Metallic,Dealer,5,96,1499,150,Front,4.8,High,0,1,1,Cloth,1,0,2.0
Ford,19990,Sedan,Used,5,0,30487.0,Automatic,benzine,Metallic,Dealer,5,74,998,103,Front,5.5,Medium,0,0,0,Cloth,1,0,2.0
Ford,13380,Sedan,Used,5,1,78650.0,Manual,benzine,Metallic,Dealer,5,110,1498,149,Front,4.5,High,0,1,1,Cloth,1,0,7.0
Ford,4800,Sedan,Used,5,1,129287.0,Manual,benzine,Metallic,Dealer,5,77,1596,130,Front,6.7,Low,0,0,1,Cloth,0,0,15.0
Ford,16890,Sedan,Used,5,0,74350.0,Manual,benzine,Metallic,Dealer,5,74,998,122,Front,4.7,High,0,1,1,Cloth,1,0,4.0
Ford,19990,Sedan,Used,5,1,62395.0,Manual,benzine,Metallic,Dealer,5,74,998,116,Front,5.1,Medium,0,0,0,Cloth,1,0,3.0
Ford,13440,Sedan,Used,5,0,63750.0,Manual,benzine,Metallic,Dealer,5,74,998,218,Front,5.1,Medium,0,1,1,Other,1,0,3.0
Ford,14900,Sedan,Used,4,0,27730.0,Manual,benzine,Metallic,Dealer,5,74,998,202,Front,5.1,Medium,0,1,0,Cloth,1,0,3.0
Ford,25390,Sedan,Pre-registered,5,0,10.0,Manual,benzine,Metallic,Dealer,5,70,999,104,Front,5.4,Medium,0,1,1,Cloth,1,0,0.0
Ford,25390,Sedan,Pre-registered,5,0,10.0,Manual,benzine,Metallic,Dealer,5,70,999,35,Front,5.4,Medium,0,1,1,Cloth,1,0,0.0
Ford,25390,Sedan,Pre-registered,5,0,10.0,Manual,benzine,Metallic,Dealer,5,70,999,114,Front,5.4,Medium,0,1,1,Cloth,1,0,0.0
Ford,11390,Sedan,Used,5,1,70958.0,Manual,diesel,Basic,Dealer,5,96,1499,114,Front,3.8,Low,0,0,0,Cloth,0,0,6.0
Ford,16650,Sedan,Used,5,0,32280.0,Manual,benzine,Metallic,Dealer,5,74,998,108,Front,4.7,Medium,0,1,1,Cloth,1,0,5.0
Ford,29970,Sedan,Pre-registered,5,0,0.0,Manual,benzine,Metallic,Dealer,5,74,998,114,Front,4.7,Medium,0,0,0,Cloth,1,0,0.0
Ford,24390,Sedan,Used,5,0,45500.0,Automatic,benzine,Metallic,Dealer,5,110,1498,128,Front,4.5,High,0,0,1,Cloth,1,0,2.0
Ford,25390,Sedan,Pre-registered,5,0,10.0,Manual,benzine,Metallic,Dealer,5,70,999,111,Front,5.4,Medium,0,1,1,Cloth,1,0,0.0
Ford,13910,Sedan,Used,5,1,62804.0,Manual,benzine,Basic,Dealer,5,74,998,111,Front,4.7,Medium,0,1,1,Cloth,1,0,4.0
Ford,20950,Sedan,Demonstration,5,0,5824.0,Manual,benzine,Metallic,Dealer,5,74,998,159,Front,4.6,High,0,1,1,Cloth,1,0,1.0
Ford,21950,Sedan,Used,5,1,39846.0,Manual,benzine,Basic,Dealer,5,70,999,159,Front,4.6,Medium,0,0,0,Other,0,0,2.0
Ford,20950,Sedan,Demonstration,5,0,5000.0,Manual,benzine,Metallic,Dealer,5,74,998,218,Front,5.0,Medium,0,1,1,Cloth,1,0,0.0
Ford,16990,Sedan,Used,5,0,34395.0,Manual,benzine,Metallic,Dealer,5,74,998,108,Front,4.7,Medium,0,0,0,Cloth,1,0,3.0
Ford,23570,Sedan,Used,5,1,17779.0,Manual,diesel,Metallic,Dealer,5,110,1498,113,Front,3.6,High,0,1,1,Cloth,1,0,1.0
Ford,22390,Sedan,Employee's car,5,0,3000.0,Manual,benzine,Metallic,Dealer,5,70,999,126,Front,4.3,Medium,0,1,0,Cloth,1,0,0.0
Ford,18990,Sedan,Used,5,1,31147.0,Manual,benzine,Metallic,Dealer,5,74,998,148,Front,4.8,High,0,1,1,Cloth,1,0,3.0
Ford,21556,Sedan,Demonstration,5,1,5500.0,Manual,benzine,Metallic,Dealer,5,70,999,165,Front,5.0,Medium,0,1,1,Cloth,0,0,0.0
Ford,22950,Sedan,Used,5,1,16286.0,Manual,benzine,Metallic,Dealer,5,74,998,126,Front,6.3,High,0,1,1,Cloth,1,0,1.0
Ford,28940,Sedan,Employee's car,5,2,10.0,Manual,benzine,Metallic,Dealer,5,70,999,108,Front,5.1,High,0,1,1,Cloth,1,0,0.0
Ford,14890,Sedan,Used,5,0,89650.0,Manual,benzine,Metallic,Dealer,5,74,998,132,Front,4.6,High,0,1,1,Cloth,1,0,5.0
Ford,19990,Sedan,Used,5,0,7000.0,Manual,benzine,Metallic,Dealer,5,74,998,218,Front,4.9,Medium,0,1,0,Cloth,1,0,2.0
Ford,21990,Sedan,Used,5,1,44147.0,Manual,benzine,Metallic,Dealer,5,92,997,218,Front,4.9,Medium,0,0,1,Other,0,0,1.0
Ford,21450,Sedan,Demonstration,5,0,100.0,Manual,benzine,Metallic,Dealer,5,74,998,168,Front,5.5,Medium,0,1,1,Cloth,1,0,0.0
Ford,19450,Sedan,Used,5,0,9700.0,Manual,benzine,Metallic,Dealer,5,74,998,146,Front,4.9,Medium,0,1,0,Cloth,1,0,2.0
Ford,25350,Sedan,Used,5,0,13.0,Manual,diesel,Metallic,Dealer,5,96,1499,109,Front,3.6,Medium,0,1,1,Cloth,1,0,1.0
Ford,20750,Sedan,Used,5,0,19019.0,Manual,benzine,Metallic,Dealer,5,74,998,108,Front,4.2,Medium,0,1,1,Cloth,1,0,3.0
Ford,22450,Sedan,Used,5,0,5250.0,Manual,benzine,Metallic,Dealer,5,74,998,138,Front,5.1,High,0,1,1,Leather,1,0,1.0
Ford,19950,Sedan,Used,5,1,17700.0,Manual,benzine,Basic,Dealer,5,110,1498,128,Front,4.9,Medium,0,0,1,Cloth,1,0,3.0
Ford,20990,Sedan,Used,5,1,45702.0,Automatic,diesel,Basic,Dealer,5,110,1498,132,Front,4.2,High,0,0,1,Cloth,0,0,3.0
Ford,17480,Sedan,Used,5,0,37500.0,Manual,diesel,Basic,Dealer,5,110,1997,116,Front,4.0,High,0,0,1,Cloth,1,0,4.0
Ford,15240,Sedan,Used,5,1,33439.0,Manual,benzine,Metallic,Dealer,5,74,998,124,Front,4.9,Medium,0,1,1,Cloth,1,0,3.0
Ford,19370,Sedan,Used,5,1,29840.0,Manual,benzine,Basic,Dealer,5,74,998,221,Front,4.9,High,0,1,1,Leather,1,0,3.0
Ford,24990,Sedan,Demonstration,5,2,6000.0,Manual,diesel,Metallic,Dealer,5,74,998,126,Front,4.2,Medium,0,0,1,Cloth,1,0,0.0
Ford,14250,Sedan,Used,5,0,54401.0,Manual,benzine,Basic,Dealer,5,74,998,138,Front,5.3,Medium,0,0,0,Cloth,1,0,4.0
Ford,18500,Sedan,Used,5,1,54687.0,Manual,benzine,Metallic,Dealer,5,74,998,99,Front,5.6,Medium,0,0,0,Other,0,0,4.0
Ford,22950,Sedan,Used,5,1,21501.0,Manual,benzine,Metallic,Dealer,5,74,998,115,Front,6.3,High,0,1,1,Cloth,1,0,1.0
Ford,12790,Sedan,Used,4,1,50040.0,Manual,benzine,Metallic,Dealer,5,74,998,108,Front,4.7,Medium,0,0,0,Cloth,0,0,4.0
Ford,18940,Sedan,Used,5,1,29998.0,Manual,benzine,Metallic,Dealer,5,74,998,139,Front,5.1,Medium,0,1,1,Cloth,1,0,3.0
Ford,28940,Sedan,Employee's car,5,2,9.0,Manual,benzine,Metallic,Dealer,5,70,999,167,Front,5.1,High,0,1,1,Cloth,1,0,0.0
Ford,21490,Sedan,Used,5,0,6477.0,Manual,benzine,Metallic,Dealer,5,70,999,138,Front,6.0,Medium,0,0,0,Cloth,1,0,0.0
Ford,17650,Sedan,Used,5,0,92420.0,Manual,benzine,Metallic,Dealer,5,110,1498,180,Front,5.8,High,0,1,1,Cloth,1,0,7.0
Ford,17639,Sedan,Used,5,0,16369.0,Manual,benzine,Metallic,Dealer,5,74,998,218,Front,5.3,High,0,1,1,Cloth,1,0,1.0
Ford,19690,Sedan,Used,5,0,42800.0,Manual,benzine,Metallic,Dealer,5,74,998,107,Front,5.1,Medium,0,0,0,Cloth,1,0,3.0
Ford,18990,Sedan,Demonstration,5,2,21700.0,Manual,benzine,Metallic,Dealer,5,74,998,218,Front,4.7,Medium,0,1,1,Cloth,1,0,2.0
Ford,28590,Sedan,Used,5,1,12206.0,Automatic,benzine,Basic,Dealer,5,110,1496,111,Front,5.3,High,0,1,1,Cloth,1,0,2.0
Ford,15850,Sedan,Used,5,2,62500.0,Manual,benzine,Basic,Dealer,5,74,998,138,Front,4.8,High,0,1,1,Leather,1,0,3.0
Ford,10590,Sedan,Used,3,1,57288.0,Manual,benzine,Basic,Dealer,5,70,999,138,Front,4.5,Low,0,0,0,Cloth,0,0,6.0
Ford,7450,Sedan,Used,2,0,55393.0,Manual,benzine,Metallic,Dealer,5,51,1242,180,Front,5.6,Low,0,1,1,Cloth,1,0,11.0
Ford,31800,Sedan,Used,5,2,19160.0,Automatic,diesel,Basic,Dealer,5,110,1997,180,Front,5.6,Low,0,0,0,Cloth,0,0,2.0
Ford,25650,Sedan,Used,5,2,9045.0,Automatic,benzine,Metallic,Dealer,5,70,999,165,Front,5.7,High,0,1,1,Cloth,1,0,1.0
Ford,22990,Sedan,Pre-registered,5,1,6.0,Manual,benzine,Metallic,Dealer,5,70,999,108,Front,4.2,Medium,0,0,1,Cloth,0,0,0.0
Ford,28940,Sedan,Employee's car,5,1,9.0,Manual,benzine,Metallic,Dealer,5,70,999,149,Front,5.9,High,0,1,1,Cloth,1,0,0.0
Ford,16990,Sedan,Used,5,0,29031.0,Manual,benzine,Metallic,Dealer,5,74,998,168,Front,5.1,Medium,0,0,0,Cloth,1,0,3.0
Ford,18450,Sedan,Used,5,1,7192.0,Manual,benzine,Metallic,Dealer,5,70,999,218,Front,5.3,Medium,0,1,1,Cloth,1,0,2.0
Ford,15250,Sedan,Used,5,0,63950.0,Manual,benzine,Metallic,Dealer,5,74,998,113,Front,4.7,Medium,0,1,1,Cloth,1,0,4.0
Ford,18990,Sedan,Used,5,0,3900.0,Manual,benzine,Metallic,Dealer,5,74,998,185,Front,4.2,Medium,0,0,0,Cloth,1,0,0.0
Ford,25390,Sedan,Pre-registered,5,0,10.0,Manual,benzine,Metallic,Dealer,5,70,999,117,Front,5.4,Medium,0,1,1,Cloth,1,0,0.0
Ford,20950,Sedan,Used,5,2,24805.0,Manual,benzine,Metallic,Dealer,5,70,999,176,Front,5.3,High,0,1,1,Cloth,1,0,1.0
Ford,30990,Sedan,Used,5,0,27400.0,Automatic,benzine,Metallic,Dealer,5,110,1498,134,Front,5.6,High,0,1,1,Cloth,1,1,1.0
Ford,15750,Sedan,Used,5,1,37465.0,Manual,benzine,Metallic,Dealer,5,57,1084,228,Front,5.1,Low,0,0,1,Other,0,0,1.0
Ford,17440,Sedan,Used,5,1,13043.0,Manual,benzine,Metallic,Dealer,5,74,998,179,Front,4.2,Medium,0,1,1,Cloth,1,0,2.0
Ford,21490,Sedan,Used,5,1,40844.0,Manual,benzine,Metallic,Dealer,5,70,999,98,Front,4.2,Medium,0,0,1,Other,0,0,2.0
Ford,25350,Sedan,Used,5,2,12082.0,Automatic,benzine,Metallic,Dealer,5,70,999,151,Front,5.7,High,0,1,1,Cloth,1,1,1.0
Ford,22680,Sedan,Used,5,0,18750.0,Manual,benzine,Metallic,Dealer,5,70,999,185,Front,4.3,High,0,1,1,Cloth,1,1,2.0
Ford,16490,Sedan,Used,5,0,15500.0,Manual,benzine,Basic,Dealer,5,74,998,185,Front,4.2,Medium,0,0,0,Cloth,1,0,2.0
Ford,15900,Sedan,Used,5,1,37500.0,Manual,diesel,Basic,Dealer,5,96,1499,185,Front,3.5,Medium,0,1,1,Other,1,0,2.0
Ford,20790,Sedan,Used,5,0,8803.0,Manual,benzine,Basic,Dealer,5,70,999,158,Front,6.0,Medium,0,0,0,Cloth,1,0,0.0
Ford,19340,Sedan,Used,5,2,5074.0,Manual,benzine,Basic,Dealer,5,70,999,185,Front,4.0,High,0,1,1,Cloth,1,0,2.0
Ford,11330,Sedan,Used,3,2,35000.0,Manual,benzine,Basic,Dealer,5,57,1084,201,Front,5.1,Low,0,1,1,Cloth,1,0,3.0
Ford,23985,Sedan,Used,5,0,22050.0,Automatic,benzine,Metallic,Dealer,5,74,998,138,Front,4.6,Medium,0,1,0,Cloth,1,0,1.0
Ford,12990,Sedan,Used,3,0,34195.0,Manual,benzine,Metallic,Dealer,5,57,1084,218,Front,4.7,Medium,0,1,1,Cloth,1,0,4.0
Ford,25650,Sedan,Used,5,2,16154.0,Automatic,benzine,Metallic,Dealer,5,70,999,218,Front,5.7,High,0,1,1,Cloth,1,0,1.0
Ford,26388,Sedan,Used,5,0,14285.0,Manual,benzine,Metallic,Dealer,5,70,999,35,Front,5.4,High,0,1,1,Leather,1,0,2.0
Ford,29490,Sedan,Pre-registered,5,2,10.0,Manual,benzine,Metallic,Dealer,5,74,998,35,Front,4.1,High,0,1,1,Cloth,1,0,0.0
Ford,24950,Sedan,Used,5,2,9408.0,Automatic,benzine,Metallic,Dealer,5,70,999,205,Front,6.1,High,0,1,1,Cloth,1,1,1.0
Ford,19950,Sedan,Used,5,0,45150.0,Manual,benzine,Metallic,Dealer,5,74,998,132,Front,4.8,High,0,1,1,Cloth,1,0,3.0
Ford,17650,Sedan,Used,5,3,65300.0,Automatic,benzine,Metallic,Dealer,5,74,998,175,Front,5.7,High,0,1,1,Cloth,1,0,4.0
Ford,18290,Sedan,Used,5,3,6980.0,Manual,benzine,Metallic,Dealer,5,74,998,114,Front,4.3,Medium,0,1,1,Cloth,1,0,1.0
Ford,24440,Sedan,Used,5,2,12331.0,Automatic,benzine,Metallic,Dealer,5,70,999,218,Front,4.9,High,0,1,1,Cloth,1,1,1.0
Ford,12840,Sedan,Used,5,0,43768.0,Manual,benzine,Metallic,Dealer,5,57,1084,218,Front,5.2,Medium,0,1,1,Other,1,0,3.0
Ford,17440,Sedan,Used,5,1,15799.0,Manual,benzine,Metallic,Dealer,5,74,998,185,Front,5.2,Medium,0,1,1,Cloth,1,0,2.0
Ford,23500,Sedan,Pre-registered,5,0,30.0,Manual,benzine,Metallic,Dealer,5,70,999,163,Front,4.9,Medium,0,0,0,Cloth,0,0,0.0
Ford,11750,Sedan,Used,5,1,112602.0,Manual,diesel,Basic,Dealer,5,96,1499,93,Front,4.9,Low,0,0,0,Other,0,0,6.0
Ford,18990,Sedan,Used,5,0,14226.0,Automatic,benzine,Metallic,Dealer,5,74,998,218,Front,5.2,High,0,1,0,Cloth,1,0,4.0
Ford,19990,Sedan,Used,5,1,31452.0,Manual,others,Basic,Dealer,5,74,998,218,Front,4.2,High,0,0,0,Cloth,0,0,2.0
Ford,23950,Sedan,Used,5,2,8279.0,Automatic,benzine,Metallic,Dealer,5,70,999,129,Front,6.1,High,0,1,1,Cloth,1,1,1.0
Ford,22490,Sedan,Used,5,0,15623.0,Manual,benzine,Basic,Dealer,5,74,998,154,Front,5.3,High,0,1,1,Cloth,1,1,1.0
Ford,21450,Sedan,Used,5,2,8284.0,Manual,benzine,Metallic,Dealer,5,70,999,185,Front,4.9,High,0,1,1,Cloth,1,1,1.0
Ford,22990,Sedan,Used,5,0,100.0,Manual,benzine,Metallic,Dealer,5,74,998,128,Front,4.2,High,0,1,1,Cloth,1,0,1.0
Ford,22350,Sedan,Demonstration,5,0,3000.0,Manual,benzine,Basic,Dealer,5,70,999,164,Front,5.1,Medium,0,1,1,Cloth,1,0,0.0
Ford,14990,Sedan,Used,5,0,29031.0,Manual,benzine,Metallic,Dealer,5,74,998,164,Front,5.1,Medium,0,0,0,Cloth,1,0,4.0
